Document	Matched Term	Code	Concept Name	Semantic Type	Annotations	Certainty	ContextualAspect	ContextualModality	Degree	Experiencer	Permanence	Polarity	Temporality
20209314.txt	bronchioles	RID28499	RID28499		bronchioles/13450								
20209314.txt	bronchioles	RID1298	RID1298		bronchioles/13450								
20209314.txt	emphysema	RID4799	RID4799		emphysema/13541								
20209314.txt	CT	RID10321	RID10321		CT/13573								
20209314.txt	centrilobular	RID28505	RID28505		centrilobular/13592								
20209314.txt	decreased	RID36044	RID36044		decreased/13615								
20209314.txt	attenuation	RID28662	RID28662		attenuation/13625								
20209314.txt	without	RID49854	RID49854		without/13646								
20209314.txt	walls	RID5987	RID5987		walls/13662								
20209314.txt	upper	RID46057	RID46057		upper/13729								
20209314.txt	lung	RID1301	RID1301		lung/13735								
20209314.txt	regions	RID34260	RID34260		regions/13740								
20209314.txt	arteries	RID28585	RID28585		arteries/13784								
20209314.txt	arteries	RID478	RID478		arteries/13784								
20209314.txt	hypodense	RID6042	RID6042		hypodense/13828								
20209314.txt	centrilobular	RID28505	RID28505		centrilobular/13854								
20209314.txt	CT	RID10321	RID10321		CT/13901								
20209314.txt	Interstitial	RID6251	RID6251		Interstitial/13909								
20209314.txt	Interstitial Emphysema	RID28511	RID28511		Interstitial/13909, Emphysema/13922								
20209314.txt	Emphysema	RID4799	RID4799		Emphysema/13922								
20209314.txt	dissection	RID3317	RID3317		dissection/13955								
20209314.txt	bronchovascular	RID46051	RID46051		bronchovascular/13995								
20209314.txt	sheaths	RID6069	RID6069		sheaths/14011								
20209314.txt	septa	RID5982	RID5982		septa/14036								
20209314.txt	visceral pleura	RID1371	RID1371		visceral/14049, pleura/14058								
20209314.txt	pleura	RID1362	RID1362		pleura/14058								
20209314.txt	neonates	RID34494	RID34494		neonates/14091								
20209314.txt	neonates	RID5642	RID5642		neonates/14091								
20209314.txt	ventilation	RID45647	RID45647		ventilation/14122								
20209314.txt	Interstitial	RID6251	RID6251		Interstitial/14147								
20209314.txt	Interstitial Emphysema	RID28511	RID28511		Interstitial/14147, Emphysema/14160								
20209314.txt	Emphysema	RID4799	RID4799		Emphysema/14160								
20209314.txt	adults	RID5647	RID5647		adults/14211								
20209314.txt	CT	RID10321	RID10321		CT/14240								
20209314.txt	process	RID39128	RID39128		process/14254								
20209314.txt	density	RID3874	RID3874		density/14291								
20209314.txt	density low	RID34243	RID34243		density/14291, low/14423								
20209314.txt	perivascular	RID39474	RID39474		perivascular/14304								
20209314.txt	septa	RID5982	RID5982		septa/14381								
20209314.txt	rounded	RID39478	RID39478		rounded/14406								
20209314.txt	low	RID46059	RID46059		low/14423								
20209314.txt	low attenuation	RID6039	RID6039		low/14423, attenuation/14427								
20209314.txt	attenuation	RID28662	RID28662		attenuation/14427								
20209314.txt	small	RID5774	RID5774		small/14450								
20209314.txt	cysts	RID3890	RID3890		cysts/14467								
20209314.txt	Panacinar	RID46023	RID46023		Panacinar/14501								
20209314.txt	Panacinar emphysema Panacinar	RID28519	RID28519		Panacinar/14501, emphysema/14511, Panacinar/14521								
20209314.txt	emphysema	RID4799	RID4799		emphysema/14511								
20209314.txt	Panacinar	RID46023	RID46023		Panacinar/14521								
20209314.txt	Panacinar emphysema	RID28519	RID28519		Panacinar/14521, emphysema/14544								
20209314.txt	emphysema	RID4799	RID4799		emphysema/14544								
20209314.txt	all	RID5769	RID5769		all/14564								
20209314.txt	lung	RID1301	RID1301		lung/14630								
20209314.txt	lung lobe	RID34694	RID34694		lung/14630, lobe/14635								
20209314.txt	lobe	RID5967	RID5967		lobe/14635								
20209314.txt	lower	RID46058	RID46058		lower/14664								
20209314.txt	lobes	RID5967	RID5967		lobes/14670								
20209314.txt	emphysema	RID4799	RID4799		emphysema/14693								
20209314.txt	Panacinar	RID46023	RID46023		Panacinar/14751								
20209314.txt	Panacinar emphysema	RID28519	RID28519		Panacinar/14751, emphysema/14761								
20209314.txt	emphysema	RID4799	RID4799		emphysema/14761								
20209314.txt	emphysema emphysema centrilobular emphysema	RID28504	RID28504		emphysema/14761, emphysema/14978, centrilobular/15024, emphysema/15038								
20209314.txt	CT	RID10321	RID10321		CT/14784								
20209314.txt	lung	RID1301	RID1301		lung/14816								
20209314.txt	attenuation	RID28662	RID28662		attenuation/14821								
20209314.txt	reducing diameter	RID39447	RID39447		reducing/14834, diameter/14847								
20209314.txt	diameter	RID13432	RID13432		diameter/14847								
20209314.txt	blood	RID1543	RID1543		blood/14863								
20209314.txt	blood vessels	RID4	RID4		blood/14863, vessels/14869								
20209314.txt	blood vessels	RID39545	RID39545		blood/14863, vessels/14869								
20209314.txt	vessels	RID4	RID4		vessels/14869								
20209314.txt	vessels	RID39545	RID39545		vessels/14869								
20209314.txt	without	RID49854	RID49854		without/14908								
20209314.txt	emphysema	RID4799	RID4799		emphysema/14978								
20209314.txt	severe	RID5673	RID5673		severe/15017								
20209314.txt	centrilobular	RID28505	RID28505		centrilobular/15024								
20209314.txt	CT	RID10321	RID10321		CT/15049								
20209314.txt	severe	RID5673	RID5673		severe/15082								
20209314.txt	bronchiolitis	RID28499	RID28499		bronchiolitis/15102								
20209314.txt	bronchiolitis	RID1298	RID1298		bronchiolitis/15102								
20209314.txt	Paraseptal	RID46024	RID46024		Paraseptal/15130								
20209314.txt	Paraseptal emphysema	RID28520	RID28520		Paraseptal/15130, emphysema/15141								
20209314.txt	emphysema	RID4799	RID4799		emphysema/15141								
20209314.txt	distal	RID5830	RID5830		distal/15152								
20209314.txt	distal	RID5830	RID5830		distal/15210								
20209314.txt	ducts	RID13295	RID13295		ducts/15230								
20209314.txt	surface	RID13220	RID13220		surface/15306								
20209314.txt	septa	RID5982	RID5982		septa/15330								
20209314.txt	CT	RID10321	RID10321		CT/15337								
20209314.txt	low	RID46059	RID46059		low/15369								
20209314.txt	low attenuation	RID6039	RID6039		low/15369, attenuation/15373								
20209314.txt	attenuation	RID28662	RID28662		attenuation/15373								
20209314.txt	subpleural	RID46032	RID46032		subpleural/15392								
20209314.txt	subpleural regions	RID13434	RID13434		subpleural/15392, regions/15427								
20209314.txt	regions	RID34260	RID34260		regions/15427								
20209314.txt	intact	RID39115	RID39115		intact/15449								
20209314.txt	interlobular septum	RID43277	RID43277		interlobular/15456, septum/15469								
20209314.txt	Airspaces	RID28538	RID28538		Airspaces/15541								
20209314.txt	space walls walls	RID13306	RID13306		space/15574, walls/15606, walls/15666								
20209314.txt	space anatomical	RID13217	RID13217		space/15574, anatomical/15835								
20209314.txt	space anatomical	RID32863	RID32863		space/15574, anatomical/15835								
20209314.txt	walls	RID5987	RID5987		walls/15606								
20209314.txt	ducts	RID13295	RID13295		ducts/15641								
20209314.txt	walls	RID5987	RID5987		walls/15666								
20209314.txt	respiratory	RID11182	RID11182		respiratory/15679								
20209314.txt	respiratory bronchioles	RID1300	RID1300		respiratory/15679, bronchioles/15691								
20209314.txt	bronchioles	RID28499	RID28499		bronchioles/15691								
20209314.txt	bronchioles	RID1298	RID1298		bronchioles/15691								
20209314.txt	consolidation	RID43255	RID43255		consolidation/15749								
20209314.txt	opacity	RID28530	RID28530		opacity/15764								
20209314.txt	nodules	RID3874	RID3874		nodules/15775								
20209314.txt	nodules	RID34301	RID34301		nodules/15775								
20209314.txt	nodules	RID38780	RID38780		nodules/15775								
20209314.txt	nodules	RID39055	RID39055		nodules/15775								
20209314.txt	nodules	RID3875	RID3875		nodules/15775								
20209314.txt	nodules pulmonary	RID50149	RID50149		nodules/15775, pulmonary/15846								
20209314.txt	origin	RID5976	RID5976		origin/15803								
20209314.txt	lesions	RID3874	RID3874		lesions/15819								
20209314.txt	lesions	RID34301	RID34301		lesions/15819								
20209314.txt	lesions	RID38780	RID38780		lesions/15819								
20209314.txt	lesions	RID39055	RID39055		lesions/15819								
20209314.txt	fluid	RID1547	RID1547		fluid/15893								
20209314.txt	cells	RID39348	RID39348		cells/15902								
20209314.txt	sign 3	RID34990	RID34990		sign/15932, 3/15946								
20209314.txt	sign Figures 3	RID35208	RID35208		sign/15932, Figures/15938, 3/15946								
20209314.txt	10	RID6014	RID6014		10/15952								
20209314.txt	airspace	RID28538	RID28538		airspace/15976								
20209314.txt	Interlobular septal thickening thickening	RID28510	RID28510		Interlobular/16023, septal/16036, thickening/16043, thickening/16058								
20209314.txt	septal	RID39264	RID39264		septal/16036								
20209314.txt	septal	RID46021	RID46021		septal/16036								
20209314.txt	thickening	RID28509	RID28509		thickening/16043								
20209314.txt	thickening	RID28509	RID28509		thickening/16058								
20209314.txt	connective tissue	RID13408	RID13408		connective/16072, tissue/16083								
20209314.txt	tissue	RID13298	RID13298		tissue/16083								
20209314.txt	septa	RID5982	RID5982		septa/16090								
20209314.txt	lobes	RID5967	RID5967		lobes/16135								
20209314.txt	radiography	RID10345	RID10345		radiography/16154								
20209314.txt	thin	RID28673	RID28673		thin/16169								
20209314.txt	linear	RID5811	RID5811		linear/16174								
20209314.txt	opacities	RID28530	RID28530		opacities/16181								
20209314.txt	B Kerley lines	RID43275	RID43275		B/16204, Kerley/16206, lines/16213								
20209314.txt	Kerley lines	RID43274	RID43274		Kerley/16206, lines/16213								
20209314.txt	Kerley lines	RID43273	RID43273		Kerley/16206, lines/16213								
20209314.txt	lines	RID5965	RID5965		lines/16213								
20209314.txt	side	RID5821	RID5821		side/16260								
20209314.txt	side right	RID46055	RID46055		side/16260, right/16319								
20209314.txt	surface	RID13220	RID13220		surface/16273								
20209314.txt	costophrenic angle	RID1534	RID1534		costophrenic/16290, angle/16325								
20209314.txt	breasts	RID28749	RID28749		breasts/16303								
20209314.txt	right	RID5825	RID5825		right/16319								
20209314.txt	angle	RID39533	RID39533		angle/16325								
20209314.txt	wall	RID5987	RID5987		wall/16338								
20209314.txt	septal	RID39264	RID39264		septal/16365								
20209314.txt	lines	RID5965	RID5965		lines/16372								
20209314.txt	lines septal	RID43273	RID43273		lines/16372, septal/16383								
20209314.txt	lines Kerley lines	RID43274	RID43274		lines/16372, Kerley/16433, lines/16440								
20209314.txt	lines Kerley lines	RID43273	RID43273		lines/16372, Kerley/16433, lines/16440								
20209314.txt	septal	RID39264	RID39264		septal/16383								
20209314.txt	septal thickening	RID46021	RID46021		septal/16383, thickening/16390								
20209314.txt	thickening	RID28509	RID28509		thickening/16390								
20209314.txt	thickening	RID28509	RID28509		thickening/16469								
20209314.txt	septa	RID5982	RID5982		septa/16500								
20209314.txt	linear	RID5811	RID5811		linear/16542								
20209314.txt	opacities	RID28530	RID28530		opacities/16549								
20209314.txt	lobes	RID5967	RID5967		lobes/16594								
20209314.txt	lobes central lobes	RID6472	RID6472		lobes/16594, central/16740, lobes/16809								
20209314.txt	lobes region surface lung lobes	RID34939	RID34939		lobes/16594, region/16647, surface/16718, lung/16763, lobes/16809								
20209314.txt	lobes lung lobes	RID34694	RID34694		lobes/16594, lung/16763, lobes/16809								
20209314.txt	subpleural	RID46032	RID46032		subpleural/16636								
20209314.txt	subpleural region	RID13434	RID13434		subpleural/16636, region/16647								
20209314.txt	region surface lung	RID34938	RID34938		region/16647, surface/16718, lung/16763								
20209314.txt	appearance	RID49903	RID49903		appearance/16669								
20209314.txt	lines	RID5965	RID5965		lines/16683								
20209314.txt	perpendicular	RID39235	RID39235		perpendicular/16689								
20209314.txt	surface	RID13220	RID13220		surface/16718								
20209314.txt	central	RID5827	RID5827		central/16740								
20209314.txt	lung	RID1301	RID1301		lung/16763								
20209314.txt	thickening	RID28509	RID28509		thickening/16773								
20209314.txt	adjacent	RID5849	RID5849		adjacent/16800								
20209314.txt	lobes	RID5967	RID5967		lobes/16809								
20209314.txt	appearance	RID49903	RID49903		appearance/16830								
20209314.txt	polygonal	RID34291	RID34291		polygonal/16844								
20209314.txt	Septal	RID39264	RID39264		Septal/16862								
20209314.txt	Septal thickening	RID46021	RID46021		Septal/16862, thickening/16869								
20209314.txt	Septal veins	RID1146	RID1146		Septal/16862, veins/16937								
20209314.txt	thickening	RID28509	RID28509		thickening/16869								
20209314.txt	veins	RID1008	RID1008		veins/16937								
20209314.txt	veins	RID28587	RID28587		veins/16937								
20209314.txt	veins pulmonary pulmonary	RID28588	RID28588		veins/16937, pulmonary/17019, pulmonary/17104								
20209314.txt	veins pulmonary pulmonary	RID1231	RID1231		veins/16937, pulmonary/17019, pulmonary/17104								
20209314.txt	lymphatic vessels	RID49640	RID49640		lymphatic/16944, vessels/16954								
20209314.txt	lymphatic vessels	RID30383	RID30383		lymphatic/16944, vessels/16954								
20209314.txt	vessels	RID4	RID4		vessels/16954								
20209314.txt	vessels	RID39545	RID39545		vessels/16954								
20209314.txt	vessels pulmonary pulmonary	RID49865	RID49865		vessels/16954, pulmonary/17019, pulmonary/17104								
20209314.txt	connective tissue	RID13408	RID13408		connective/16965, tissue/16976								
20209314.txt	tissue	RID13298	RID13298		tissue/16976								
20209314.txt	several	RID5763	RID5763		several/17011								
20209314.txt	pulmonary edema	RID4866	RID4866		pulmonary/17104, edema/17114								
20209314.txt	edema	RID4865	RID4865		edema/17114								
20209314.txt	carcinomatosis	RID4264	RID4264		carcinomatosis/17137								
20209314.txt	Septal	RID39264	RID39264		Septal/17153								
20209314.txt	Septal thickening	RID46021	RID46021		Septal/17153, thickening/17160								
20209314.txt	thickening	RID28509	RID28509		thickening/17160								
20209314.txt	smooth	RID5912	RID5912		smooth/17185								
20209314.txt	nodular	RID5802	RID5802		nodular/17210								
20209314.txt	irregular	RID5809	RID5809		irregular/17233								
20209314.txt	diagnosis	RID10394	RID10394		diagnosis/17294								
20209314.txt	Centrilobular	RID28505	RID28505		Centrilobular/17335								
20209314.txt	structures	RID35808	RID35808		structures/17349								
20209314.txt	Central	RID5827	RID5827		Central/17360								
20209314.txt	Central lobule	RID6820	RID6820		Central/17360, lobule/17402								
20209314.txt	region lung surface	RID34938	RID34938		region/17368, lung/17478, surface/17611								
20209314.txt	secondary	RID1361	RID1361		secondary/17382								
20209314.txt	pulmonary lobule	RID43261	RID43261		pulmonary/17392, lobule/17402								
20209314.txt	lobule	RID5968	RID5968		lobule/17402								
20209314.txt	pulmonary artery	RID974	RID974		pulmonary/17425, artery/17435								
20209314.txt	pulmonary artery	RID28586	RID28586		pulmonary/17425, artery/17435								
20209314.txt	pulmonary artery set	RID28586	RID28586		pulmonary/17425, artery/17435, set/17454								
20209314.txt	artery	RID478	RID478		artery/17435								
20209314.txt	artery set	RID28585	RID28585		artery/17435, set/17454								
20209314.txt	bronchioles	RID28499	RID28499		bronchioles/17442								
20209314.txt	bronchioles	RID1298	RID1298		bronchioles/17442								
20209314.txt	lung	RID1301	RID1301		lung/17478								
20209314.txt	tissue	RID13298	RID13298		tissue/17483								
20209314.txt	normal	RID13173	RID13173		normal/17510								
20209314.txt	patients	RID49815	RID49815		patients/17517								
20209314.txt	small	RID5774	RID5774		small/17547								
20209314.txt	linear	RID5811	RID5811		linear/17553								
20209314.txt	nodular	RID5802	RID5802		nodular/17563								
20209314.txt	10	RID6014	RID6014		10/17588								
20209314.txt	surface	RID13220	RID13220		surface/17611								
20209314.txt	interlobular septum	RID43277	RID43277		interlobular/17625, septum/17638								
20209314.txt	pulmonary artery	RID974	RID974		pulmonary/17672, artery/17682								
20209314.txt	pulmonary artery	RID28586	RID28586		pulmonary/17672, artery/17682								
20209314.txt	artery	RID478	RID478		artery/17682								
20209314.txt	diameter	RID13432	RID13432		diameter/17712								
20209314.txt	normal	RID13173	RID13173		normal/17776								
20209314.txt	walls	RID5987	RID5987		walls/17788								
20209314.txt	thickness	RID28672	RID28672		thickness/17803								
20209314.txt	inferior	RID5823	RID5823		inferior/17839								
20209314.txt	centrilobular	RID28505	RID28505		centrilobular/17943								
20209314.txt	structure	RID35808	RID35808		structure/17957								
20209314.txt	thickening	RID28509	RID28509		thickening/17988								
20209314.txt	wall	RID5987	RID5987		wall/18006								
20209314.txt	Centrilobular	RID28505	RID28505		Centrilobular/18060								
20209314.txt	Centrilobular emphysema	RID28504	RID28504		Centrilobular/18060, emphysema/18247								
20209314.txt	thickening	RID28509	RID28509		thickening/18124								
20209314.txt	peripheral	RID5828	RID5828		peripheral/18142								
20209314.txt	reduced	RID49912	RID49912		reduced/18204								
20209314.txt	attenuation	RID28662	RID28662		attenuation/18212								
20209314.txt	without	RID49854	RID49854		without/18224								
20209314.txt	walls	RID5987	RID5987		walls/18240								
20209314.txt	emphysema	RID4799	RID4799		emphysema/18247								
20209314.txt	Honeycombing	RID35280	RID35280		Honeycombing/18267								
20209314.txt	Honeycombing lung	RID35280	RID35280		Honeycombing/18267, lung/18359								
20209314.txt	cysts	RID3890	RID3890		cysts/18302								
20209314.txt	distal	RID5830	RID5830		distal/18338								
20209314.txt	airspaces	RID28538	RID28538		airspaces/18345								
20209314.txt	lung	RID1301	RID1301		lung/18359								
20209314.txt	lung parenchyma	RID35739	RID35739		lung/18359, parenchyma/18364								
20209314.txt	parenchyma	RID5978	RID5978		parenchyma/18364								
20209314.txt	fibrosis	RID3820	RID3820		fibrosis/18375								
20209314.txt	remodeling	RID3814	RID3814		remodeling/18390								
20209314.txt	bronchioles	RID28499	RID28499		bronchioles/18435								
20209314.txt	bronchioles	RID1298	RID1298		bronchioles/18435								
20209314.txt	honeycombing	RID35280	RID35280		honeycombing/18452								
20209314.txt	honeycombing lung	RID35280	RID35280		honeycombing/18452, lung/18560								
20209314.txt	cysts	RID3890	RID3890		cysts/18465								
20209314.txt	epithelium	RID15861	RID15861		epithelium/18508								
20209314.txt	lung	RID1301	RID1301		lung/18560								
20209314.txt	multiple	RID5765	RID5765		multiple/18613								
20209314.txt	cysts	RID3890	RID3890		cysts/18622								
20209314.txt	subpleural	RID46032	RID46032		subpleural/18642								
20209314.txt	location	RID39038	RID39038		location/18653								
20209314.txt	diameters	RID13432	RID13432		diameters/18676								
20209314.txt	cm	RID11952	RID11952		cm/18703								
20209314.txt	grouped	RID5700	RID5700		grouped/18707								
20209314.txt	layers	RID39122	RID39122		layers/18718								
20209314.txt	well defined	RID34279	RID34279		well/18737, defined/18742								
20209314.txt	walls	RID5987	RID5987		walls/18750								
20209314.txt	density	RID3874	RID3874		density/18771								
20209314.txt	marker	RID49905	RID49905		marker/18821								
20209314.txt	fibrosis	RID3820	RID3820		fibrosis/18841								
20209314.txt	idiopathic	RID5664	RID5664		idiopathic/18875								
20209314.txt	idiopathic pulmonary fibrosis	RID28836	RID28836		idiopathic/18875, pulmonary/18886, fibrosis/18896								
20209314.txt	fibrosis	RID3820	RID3820		fibrosis/18896								
20209314.txt	collagen	RID6331	RID6331		collagen/18906								
20209314.txt	chronic	RID5719	RID5719		chronic/18925								
20209314.txt	pneumonitis	RID3541	RID3541		pneumonitis/18950								
20209314.txt	asbestosis	RID5346	RID5346		asbestosis/18992								
20209314.txt	paraseptal	RID46024	RID46024		paraseptal/19040								
20209314.txt	paraseptal emphysema	RID28520	RID28520		paraseptal/19040, emphysema/19051								
20209314.txt	emphysema	RID4799	RID4799		emphysema/19051								
20209314.txt	traction bronchiolectasis	RID28529	RID28529		traction/19065, bronchiolectasis/19074								
20209314.txt	bronchiolectasis	RID28497	RID28497		bronchiolectasis/19074								
20209314.txt	Progressive	RID39162	RID39162		Progressive/19096								
20209314.txt	Progressive massive fibrosis	RID5345	RID5345		Progressive/19096, massive/19108, fibrosis/19116								
20209314.txt	fibrosis	RID3820	RID3820		fibrosis/19116								
20209314.txt	small	RID5774	RID5774		small/19139								
20209314.txt	pulmonary nodules	RID50149	RID50149		pulmonary/19145, nodules/19155								
20209314.txt	nodules	RID3874	RID3874		nodules/19155								
20209314.txt	nodules	RID34301	RID34301		nodules/19155								
20209314.txt	nodules	RID38780	RID38780		nodules/19155								
20209314.txt	nodules	RID39055	RID39055		nodules/19155								
20209314.txt	nodules	RID3875	RID3875		nodules/19155								
20209314.txt	fibrosis	RID3820	RID3820		fibrosis/19189								
20209314.txt	bilateral	RID5771	RID5771		bilateral/19226								
20209314.txt	upper	RID46057	RID46057		upper/19259								
20209314.txt	lobes	RID5967	RID5967		lobes/19265								
20209314.txt	irregular	RID5809	RID5809		irregular/19297								
20209314.txt	patients	RID49815	RID49815		patients/19366								
20209314.txt	pneumoconiosis	RID5343	RID5343		pneumoconiosis/19427								
20209314.txt	miners	RID5194	RID5194		miners/19450								
20209314.txt	silicosis	RID5344	RID5344		silicosis/19461								
20209314.txt	sarcoidosis	RID34662	RID34662		sarcoidosis/19522								
20209314.txt	Fissure	RID43257	RID43257		Fissure/19552								
20209314.txt	Invagination	RID4943	RID4943		Invagination/19568								
20209314.txt	visceral pleura	RID1371	RID1371		visceral/19588, pleura/19597								
20209314.txt	pleura	RID1362	RID1362		pleura/19597								
20209314.txt	surface	RID13220	RID13220		surface/19626								
20209314.txt	lung	RID1301	RID1301		lung/19643								
20209314.txt	lung parenchyma	RID35739	RID35739		lung/19643, parenchyma/19648								
20209314.txt	parenchyma	RID5978	RID5978		parenchyma/19648								
20209314.txt	layers	RID39122	RID39122		layers/19725								
20209314.txt	oblique fissure	RID43260	RID43260		oblique/19795, fissure/19874								
20209314.txt	lower	RID46058	RID46058		lower/19820								
20209314.txt	lower lobes lower right	RID1315	RID1315		lower/19820, lobes/19826, lower/19855, right/19924								
20209314.txt	lobes	RID5967	RID5967		lobes/19826								
20209314.txt	lobes middle right	RID1310	RID1310		lobes/19826, middle/19903, right/19924								
20209314.txt	lobes right upper	RID1303	RID1303		lobes/19826, right/19924, upper/19930								
20209314.txt	lower	RID46058	RID46058		lower/19855								
20209314.txt	horizontal	RID5852	RID5852		horizontal/19862								
20209314.txt	fissure	RID43257	RID43257		fissure/19874								
20209314.txt	middle	RID5974	RID5974		middle/19903								
20209314.txt	right	RID5825	RID5825		right/19924								
20209314.txt	upper	RID46057	RID46057		upper/19930								
20209314.txt	fissures	RID43257	RID43257		fissures/19973								
20209314.txt	Surface	RID13220	RID13220		Surface/20021								
20209314.txt	separation	RID34790	RID34790		separation/20032								
20209314.txt	structures	RID35808	RID35808		structures/20055								
20209314.txt	structures	RID35808	RID35808		structures/20095								
20209314.txt	densities	RID3874	RID3874		densities/20134								
20209314.txt	limits	RID5684	RID5684		limits/20156								
20209314.txt	clear	RID38670	RID38670		clear/20167								
20209314.txt	vessels	RID4	RID4		vessels/20187								
20209314.txt	vessels	RID39545	RID39545		vessels/20187								
20209314.txt	soft	RID49687	RID49687		soft/20200								
20209314.txt	density	RID3874	RID3874		density/20235								
20209314.txt	lung	RID1301	RID1301		lung/20273								
20209314.txt	interface sign	RID35307	RID35307		interface/20284, sign/20294								
20209314.txt	sign c	RID34402	RID34402		sign/20294, c/20874								
20209314.txt	sign lungs walls	RID35688	RID35688		sign/20294, lungs/20572, walls/20954								
20209314.txt	sign lungs walls	RID35688	RID35688		sign/20294, lungs/20572, walls/20954								
20209314.txt	sign 3 3	RID34990	RID34990		sign/20294, 3/20502, 3/21048								
20209314.txt	sign Figure 3 3 Figure	RID35208	RID35208		sign/20294, Figure/20495, 3/20502, 3/21048, Figure/21211								
20209314.txt	irregularity margins	RID5715	RID5715		irregularity/20312, margins/20332								
20209314.txt	irregularity Connective tissue tissue	RID29378	RID29378		irregularity/20312, Connective/20521, tissue/20532, tissue/20805								
20209314.txt	margins	RID5972	RID5972		margins/20332								
20209314.txt	margins lobule	RID5711	RID5711		margins/20332, lobule/21028								
20209314.txt	intrathoracic	RID11153	RID11153		intrathoracic/20358								
20209314.txt	structures	RID35808	RID35808		structures/20372								
20209314.txt	vessels	RID4	RID4		vessels/20392								
20209314.txt	vessels	RID39545	RID39545		vessels/20392								
20209314.txt	vessels arteries	RID478	RID478		vessels/20392, arteries/20668								
20209314.txt	vessels pulmonary	RID49865	RID49865		vessels/20392, pulmonary/21018								
20209314.txt	surfaces	RID13220	RID13220		surfaces/20421								
20209314.txt	interstitial	RID6251	RID6251		interstitial/20452								
20209314.txt	interstitial disease	RID28799	RID28799		interstitial/20452, disease/20465								
20209314.txt	interstitial fibrosis	RID3821	RID3821		interstitial/20452, fibrosis/20485								
20209314.txt	interstitial disease lungs	RID28799	RID28799		interstitial/20452, disease/20465, lungs/20572								
20209314.txt	interstitial disease lungs respiratory bronchioles	RID5339	RID5339		interstitial/20452, disease/20465, lungs/20572, respiratory/20729, bronchioles/20741								
20209314.txt	disease spreads	RID5230	RID5230		disease/20465, spreads/20552								
20209314.txt	fibrosis	RID3820	RID3820		fibrosis/20485								
20209314.txt	Connective tissue	RID13408	RID13408		Connective/20521, tissue/20532								
20209314.txt	tissue	RID13298	RID13298		tissue/20532								
20209314.txt	lungs	RID13437	RID13437		lungs/20572								
20209314.txt	lungs	RID1301	RID1301		lungs/20572								
20209314.txt	Bronchovascular	RID46051	RID46051		Bronchovascular/20616								
20209314.txt	arteries	RID28585	RID28585		arteries/20668								
20209314.txt	arteries	RID478	RID478		arteries/20668								
20209314.txt	arteries pulmonary	RID974	RID974		arteries/20668, pulmonary/21018								
20209314.txt	arteries pulmonary	RID28586	RID28586		arteries/20668, pulmonary/21018								
20209314.txt	veins	RID1008	RID1008		veins/20681								
20209314.txt	veins	RID28587	RID28587		veins/20681								
20209314.txt	veins pulmonary	RID28588	RID28588		veins/20681, pulmonary/21018								
20209314.txt	veins pulmonary	RID1231	RID1231		veins/20681, pulmonary/21018								
20209314.txt	respiratory	RID11182	RID11182		respiratory/20729								
20209314.txt	respiratory bronchioles	RID1300	RID1300		respiratory/20729, bronchioles/20741								
20209314.txt	bronchioles	RID28499	RID28499		bronchioles/20741								
20209314.txt	bronchioles	RID1298	RID1298		bronchioles/20741								
20209314.txt	peripheral	RID5828	RID5828		peripheral/20758								
20209314.txt	contiguous	RID39044	RID39044		contiguous/20794								
20209314.txt	tissue	RID13298	RID13298		tissue/20805								
20209314.txt	surfaces	RID13220	RID13220		surfaces/20823								
20209314.txt	subpleural	RID46032	RID46032		subpleural/20833								
20209314.txt	walls	RID5987	RID5987		walls/20954								
20209314.txt	septa	RID5982	RID5982		septa/20985								
20209314.txt	secondary pulmonary lobule	RID1361	RID1361		secondary/21008, pulmonary/21018, lobule/21028								
20209314.txt	pulmonary lobule	RID43261	RID43261		pulmonary/21018, lobule/21028								
20209314.txt	pulmonary lymph node lymph node lymph	RID1496	RID1496		pulmonary/21018, lymph/21082, node/21088, lymph/21181, node/21187, lymph/21277								
20209314.txt	lobule	RID5968	RID5968		lobule/21028								
20209314.txt	lymph node	RID13296	RID13296		lymph/21082, node/21088								
20209314.txt	volume	RID28668	RID28668		volume/21093								
20209314.txt	limits	RID5684	RID5684		limits/21148								
20209314.txt	normal	RID13173	RID13173		normal/21166								
20209314.txt	lymph node	RID13296	RID13296		lymph/21181, node/21187								
20209314.txt	true	RID49834	RID49834		true/21297								
20209314.txt	lymphadenopathy	RID3798	RID3798		lymphadenopathy/21334								
20209314.txt	possible	RID34	RID34		possible/21390								
20209314.txt	lymph node	RID13296	RID13296		lymph/21415, node/21421								
20209314.txt	necrosis	RID5171	RID5171		necrosis/21453								
20209314.txt	Curvilinear subpleural line Curvilinear	RID28536	RID28536		Curvilinear/21497, subpleural/21509, line/21520, Curvilinear/21525								
20209314.txt	subpleural	RID46032	RID46032		subpleural/21509								
20209314.txt	subpleural line Curvilinear	RID28536	RID28536		subpleural/21509, line/21520, Curvilinear/21525								
20209314.txt	thick	RID28672	RID28672		thick/21544								
20209314.txt	opacity	RID28530	RID28530		opacity/21550								
20209314.txt	subpleural	RID46032	RID46032		subpleural/21562								
20209314.txt	location	RID39038	RID39038		location/21573								
20209314.txt	parallel	RID28692	RID28692		parallel/21605								
20209314.txt	surface	RID13220	RID13220		surface/21621								
20209314.txt	atelectasis	RID28493	RID28493		atelectasis/21676								
20209314.txt	atelectasis linear	RID28513	RID28513		atelectasis/21676, linear/21776								
20209314.txt	edema	RID4865	RID4865		edema/21689								
